Symbol,logFC,P.Value,adj.P.Val
PSMB6,-0.287498838519014,3.61780305126582e-06,9.86952770338003e-06
ZNF341,-0.287692111162931,0.0529298057030906,0.0750137418214738
ITPA,-0.287790531617395,0.000428984529306206,0.000879003260467135
SYPL1,-0.288207304520426,2.51023097511198e-05,6.10779176424767e-05
ZNF248,-0.288266795443005,0.00693231957464594,0.011640051552455
SLC27A3,-0.288337156216771,0.000236642895489375,0.000503826850515904
LDLRAD3,-0.288421617910073,0.000315120209387369,0.000659022717971475
MRPL50,-0.288426565675693,0.000499964698703221,0.0010151805266838
DNM3,-0.288592291437194,0.150753794075338,0.193709011649511
MRS2,-0.288775179408653,0.000180103413560677,0.000389732662480425
ALG14,-0.288785349925855,0.00438663009696617,0.00761602345107178
PLEKHA2,-0.288788277885916,7.93705334854513e-06,2.07476578275153e-05
GABRA3,-0.288965111257495,0.0222659109550279,0.0340660029863577
ITGA3,-0.289001374349993,2.71691768381652e-06,7.52868150326677e-06
HNRNPA3,-0.289462967173056,3.28038962728044e-06,8.98323565578209e-06
SDIM1,-0.289532639564423,0.268149645638525,0.324046754549104
ACVR1B,-0.289653659943491,0.00128494101983152,0.00243901932249923
FHOD3,-0.289777375623663,0.668064501775116,0.714447221946558
CATSPER2,-0.289831440136473,0.0960171646646549,0.12896857271691
TTI1,-0.289837492718909,2.51464396357835e-05,6.11773060868988e-05
FTSJ3,-0.29003970918366,3.71421753557575e-06,1.01206997701843e-05
HSDL2,-0.290122740012355,4.47168935277383e-06,1.20665044385404e-05
WDR89,-0.290225893703485,0.0103413107446702,0.0168112821333767
VWA9,-0.290365935168343,0.000112748525005095,0.000250525394497492
SHROOM1,-0.290565694401514,0.000411698018428199,0.000846560863577314
ABCD1,-0.290590269929066,0.000237792770547307,0.000506049515581263
CSTF3,-0.290723016899604,3.32607784352601e-05,7.94863942141786e-05
MICAL3,-0.290907152847526,0.000115724823463286,0.000256496522738581
RN7SL181P,-0.290959351580612,0.614300695643008,0.665434535232901
CUEDC1,-0.290975803084073,5.66678056892359e-05,0.000131152932129142
NCBP2,-0.290982106941011,1.51281088052083e-05,3.78771751627448e-05
RPS21,-0.291347730918968,8.90952874746782e-07,2.63162910927583e-06
PTCD3,-0.291582539229254,1.77441312499009e-05,4.40835934731609e-05
ALG3,-0.291677603573524,1.84417259258406e-05,4.56948800592684e-05
PSMD2,-0.291796738658819,8.9457842601042e-08,3.03700413551588e-07
TRIP6,-0.291820428347463,2.93172170487857e-06,8.08305164726726e-06
DGAT1,-0.291928305660014,0.000535922744833718,0.00108264991526239
UBL4A,-0.292080805884884,4.05714140078093e-06,1.09988365713098e-05
EML3,-0.292084818031826,0.000114144971005304,0.00025335643320196
PARP2,-0.292177021432455,7.98880737488622e-05,0.000181248194586889
LPGAT1,-0.292205560971824,2.87226835358368e-06,7.92734156287468e-06
RPSAP54,-0.292214382797264,0.00427656826427473,0.00744226697568184
AURKA,-0.292413771863109,6.18893746347903e-06,1.63941751626382e-05
IMMP1L,-0.292422620003335,0.00962581134562878,0.0157332168604603
NUSAP1,-0.292517721561284,1.243507083937e-06,3.60274911089969e-06
IMPDH1P11,-0.292543858446571,0.158977505020866,0.203023428191031
CRLF1,-0.292573171930092,0.000145594029310644,0.000318794821227888
RPL31P49,-0.292734726902051,0.294292340152174,0.351739171204067
GAPDH,-0.293053982149621,3.04184744357046e-10,1.42698093766087e-09
SF3B14,-0.293056554772762,1.97734299550351e-05,4.87483052251248e-05
ADAMTS14,-0.293070174573916,0.485196315888056,0.543520190859574
ELAC2,-0.293162756209123,3.8489557309295e-06,1.04679464341258e-05
CRYZL1,-0.293312803114364,0.00143668185620783,0.00270692240558042
CCDC183,-0.293433750207507,0.219485912072104,0.270697355029108
HSPB1,-0.293534195547693,5.0052523946477e-07,1.53484524730905e-06
FBXO17,-0.293559901325755,0.0636614655608016,0.0887650478882487
RABGGTA,-0.293678585654803,0.00121456619522193,0.00231552419229553
C9orf114,-0.29374492720088,0.000314052411371342,0.000656937019431994
TMEM182,-0.293783315625316,0.0497000946591319,0.0708404989489828
RNPC3,-0.293874647209442,0.00492462602712325,0.00847743418246266
WDR12,-0.294107597704573,0.000115344113417459,0.000255774370716789
NPM1P33,-0.294286318429491,0.495536912182441,0.553307990010565
TPM4P1,-0.294291478820622,0.100439808825688,0.134260715548532
AKR1B1P2,-0.294385124794617,0.0286868201797359,0.0430002376154028
POT1,-0.294502563991543,8.24448056085272e-05,0.000186662571298801
RPS7P4,-0.295002437772209,0.616922500441967,0.667762446323095
IL7R,-0.295105388663584,0.0645889380328839,0.0899169873810046
VAC14-AS1,-0.295292955149523,0.493737468782801,0.551563110955038
PPP1R9B,-0.295391506449186,4.3863513338243e-05,0.000103041109351925
EEF1A1P5,-0.295410562786831,2.8619405240854e-10,1.34903509074112e-09
REEP5,-0.295717309723481,3.64064575684665e-06,9.93039010919183e-06
AP4M1,-0.295838180953734,0.000409929980468874,0.000843297458717316
VTI1BP1,-0.295941316028349,0.360608012355943,0.420773313359423
AGAP2-AS1,-0.295968424255174,0.107188448512136,0.142373026180815
ERCC8,-0.296079025562076,0.0469319314209602,0.0673014801741829
FAM222B,-0.29609828840453,0.000922286889056094,0.00179488180413778
FAM49B,-0.296610946320271,2.95814704510844e-06,8.15229108779107e-06
RPS20,-0.296634931919561,5.9337346190162e-08,2.06368624424751e-07
EHD2,-0.296689806412869,2.01142253946714e-06,5.66811207901247e-06
ARSA,-0.296895866456767,0.000613847993160932,0.00122901481324884
TMSB10P1,-0.296959760381962,0.0309134159993717,0.0459754426584974
ZNF493,-0.297183539334632,0.16288412831839,0.20742240937402
EVPLL,-0.29718499129661,0.426131259547755,0.486179873619677
MYRF,-0.297196554956597,0.0032489483571561,0.00576593977153642
SLC15A4,-0.297268393324313,0.000477349057191218,0.000970845889123736
THADA,-0.297333687174637,0.000421528161306313,0.000865437527035367
MCTS1,-0.29743059802658,4.66855956631877e-06,1.25668129978407e-05
LTBP3,-0.297460714832758,7.76808950908516e-05,0.000176498417981628
RPS19,-0.297568067124896,1.53339911430894e-07,5.0493803343622e-07
CACTIN-AS1,-0.297609343005215,0.070396083973926,0.0972964192143888
MRPS23,-0.297693630511041,5.42383185593683e-05,0.000125826958091798
CASC4P1,-0.297757516410545,0.125838649267218,0.164680574711585
NDUFAF5,-0.297808812882246,0.0135003870340568,0.0215225569703832
CREG1,-0.29784259838015,3.68237958367137e-06,1.00383487904734e-05
EVA1B,-0.297863566387739,0.0478749348079462,0.0685009239175879
LSM11,-0.298042608217621,0.00321022548584054,0.00570373523404155
TMEM138,-0.298250612266564,2.07602472754558e-05,5.10326416143426e-05
CHPT1,-0.298686043936527,0.000709075753653875,0.00140608084866485
PHACTR2,-0.298891841557974,0.000957977839592001,0.00185871236459668
SSBP4,-0.299008247945458,0.00115545585130028,0.00221284280276763
GTPBP3,-0.299262609233175,0.000149911703351262,0.000327786758219243
PIGO,-0.299396199062619,0.00012536137137991,0.0002764744101028
INTS9,-0.299397572902494,0.00400272170453918,0.00699706688512485
NDUFA6-AS1,-0.299475213409676,0.112373764599737,0.148751578452408
PPARGC1B,-0.299508763313482,0.12095374280753,0.158912720883036
C20orf144,-0.299612664730769,0.389782418469898,0.450137227550775
DDT,-0.299761489051328,0.000362454778213739,0.000752442877739772
MT-TI,-0.299945512963704,0.43709330144821,0.496982976597836
ADH5P2,-0.299967176443699,0.0802904333833202,0.109662399047217
NFU1,-0.300293496835071,0.00058035649224357,0.00116647086190398
MTMR11,-0.300545182115454,0.00458163157501267,0.00792652457951231
BSN,-0.300708144611193,0.253964312552155,0.308665592262606
EVL,-0.300810515838048,0.000177925192470983,0.000385332295755773
BCAS4,-0.300823617396228,0.302978791473092,0.360963865729704
ZNF253,-0.300850742274528,0.0897159687730503,0.121274022772854
MRPL3P1,-0.301079371387796,0.000792445367972212,0.00155863199327418
TMEM99,-0.301113043512494,0.000454139617795851,0.000926371259327905
HTATSF1,-0.301161555433998,2.54944608559095e-06,7.08527228114688e-06
CNIH3,-0.301199550866866,0.547449312916155,0.603285064396103
PAFAH1B3,-0.301329261110348,0.000500691509151512,0.00101654557163027
CRYBB2P1,-0.301636552329209,0.00265451064606286,0.00477647899414168
STOML2,-0.301682544965874,3.07939606728176e-05,7.40278394195762e-05
RPS6,-0.301698446771574,8.81494013898017e-09,3.40362242200772e-08
PDCD2,-0.302173948313983,0.000117059070526275,0.00025929961450781
RPL23AP82,-0.302203972570881,0.0243956691434655,0.0370507237203317
PPIHP1,-0.302227208411686,0.043182076763337,0.0623655596059725
NCAPD3,-0.302230610067166,1.24415317562697e-06,3.60406075339376e-06
PSME1,-0.302338807204112,7.08953819291013e-06,1.86394149865226e-05
MRPS12,-0.302505815020079,0.000317285386156511,0.000663178762721212
THAP7,-0.302631575061609,5.95828198229971e-05,0.000137557859019078
RPL15,-0.302843799468908,3.51034695412839e-07,1.09959405934529e-06
ADAM12,-0.302847338901182,0.000390650300501404,0.000806841788646406
RPS3AP47,-0.302854456304948,0.0789623539236109,0.108086101089032
SMARCD3,-0.303186545072946,0.000203786227315507,0.00043747612355522
CYP2S1,-0.303203613121272,0.000555791258177751,0.00112023764138823
CDC20,-0.30343478140339,2.95208208555231e-06,8.13798342116906e-06
RPS3A,-0.303866625600256,4.31897592193172e-06,1.16763958852572e-05
ANKRD44,-0.303871390690048,0.145942826112353,0.188149850804596
UNC5C,-0.303925799159087,0.61995487586556,0.670421756680146
FARSB,-0.304130408866604,8.47454972556677e-06,2.20783698329764e-05
IMPDH1P4,-0.304203962693742,0.401859307820793,0.461965939626469
EMR2,-0.304303475381534,0.00583515387462321,0.00991210334626571
SERGEF,-0.304322604616818,0.0285041474953162,0.0427504869250585
FAM109A,-0.304404763883973,0.02091720907745,0.0321609423185541
RBMX2P5,-0.304439260505775,0.0997302737483033,0.133446251857339
PFDN4,-0.304520513693867,3.06055806806057e-05,7.36034597064683e-05
FAM57B,-0.304760436056,0.610844630058939,0.662319079792161
RPL6,-0.304823158853079,7.42302838302628e-08,2.55164889344972e-07
CTPS1,-0.304956885042963,3.29611101042122e-07,1.03631776336421e-06
FAM149B1,-0.304957372200659,0.00038158542731467,0.000789782253669164
MFSD6,-0.305100280473789,0.00125149187780106,0.00238134819994448
ANKFY1,-0.305104226712097,1.3489098886224e-05,3.40525294651826e-05
RPL5P17,-0.305276899293005,0.000362540100179638,0.000752452381642328
ANKAR,-0.305296049274751,0.310904150995655,0.36946133424235
ASB8,-0.305338873612384,0.000112180199763165,0.000249322032337928
WDFY1,-0.305446478065837,5.36135090931348e-05,0.000124470426317619
SLC9A6,-0.305474008815161,0.0001308632339341,0.000288131004614737
RNASEH2B,-0.305495769929201,0.00115667745485096,0.00221472718343046
RPL36A,-0.305587994324469,0.0256095214652931,0.0387269988697876
CAMKMT,-0.305655663904189,0.0464057933321748,0.066629009793165
WDR1,-0.30583838272232,3.93283182429025e-07,1.22350391489103e-06
AP2S1,-0.30592840100215,1.07826609874478e-05,2.76395592743848e-05
ETV3L,-0.306127500396756,0.556826193808049,0.611737494853783
USP30,-0.306318077477417,0.00646568385183271,0.0109105853898106
VDAC1P1,-0.30634241856868,5.22111105931841e-06,1.39654230659553e-05
IQCG,-0.30639211004678,0.0133106125546164,0.0212363633618337
NSUN5P1,-0.306504469145987,0.000147966500172844,0.000323685402608152
PLXND1,-0.306575240065239,2.75636124995327e-07,8.74881828621065e-07
ZNF688,-0.306696748890533,0.0690080015582061,0.095526673577083
TERF1P2,-0.306959273970509,0.255509080598819,0.310441867288187
STARD7,-0.307011967336788,5.71969386393692e-07,1.73678159394031e-06
BRCC3,-0.307292934067908,0.000162168289877643,0.0003528888017209
RPS18P12,-0.307558276627761,6.08920319393948e-07,1.84118379507858e-06
CD99P1,-0.307568741730185,0.0814033936679727,0.110979185954479
CACYBP,-0.307659044350561,1.4392997236125e-06,4.13529647736856e-06
HNRNPCP1,-0.307767855214354,0.373241856964335,0.433776998821555
DENND5B,-0.307812242719093,8.56596969479698e-06,2.22916145171218e-05
MRPS34,-0.307833287599859,3.05381331748354e-06,8.39721724340568e-06
EXO5,-0.307937217882858,0.0118027836881857,0.0189900105646069
LINC00936,-0.307980622876528,0.150424887075439,0.193366373219672
SNHG9,-0.308153635035551,0.185199150399856,0.232769692167544
RPL13AP6,-0.308328489000074,0.0349376374620074,0.0514309838888629
KLHDC2,-0.308370384125886,0.00018825431771527,0.000406050685519871
ZYG11B,-0.308558621594592,0.000301067959593663,0.000631121879530614
PSMB1,-0.308621685821048,5.02451117857789e-07,1.53999078023902e-06
RPLP2,-0.30865600575127,3.93098319326129e-07,1.22329050213315e-06
OCIAD2,-0.309031267603184,0.000912269828173382,0.00177687167493944
PGM5P1,-0.30914374442684,0.452930593188157,0.512302487913635
CD151,-0.309336211726394,7.90064341044305e-07,2.35189573365018e-06
RPL9P8,-0.309541477267024,3.03745034234106e-06,8.35478150539444e-06
B4GALT6,-0.309820877904114,0.0404263706622734,0.058745259348468
S100A2,-0.309836823220692,0.00189279676694695,0.00349702083092359
RPL26P30,-0.309958593810021,0.000505915068457668,0.0010262411933693
ZNF891,-0.310163387952703,0.0735716673894532,0.101332303931764
HNRNPR,-0.310197844172708,1.91672028102913e-07,6.21933018764292e-07
CAPNS1,-0.310352615122802,9.43445036152976e-08,3.19591577314052e-07
CBX8,-0.310666658194139,0.000155374105518436,0.000339133689969857
RPL13AP5,-0.310785908210853,7.01827125585268e-09,2.74515298355892e-08
C9orf43,-0.310929070459895,0.278911266926902,0.335745539816806
MYOF,-0.311011627824016,1.82900044938623e-08,6.79603476388767e-08
PAICSP4,-0.311016402194781,0.0008956823033735,0.00174693666495137
C2orf43,-0.311065994985338,0.000511353765923671,0.00103649934630619
HINT3,-0.311106018149139,3.21369401566224e-05,7.70476319319692e-05
TUFMP1,-0.311143265828628,0.447149959031782,0.506840657813924
AURKAIP1,-0.311258923509763,9.5175785314931e-06,2.45690621426549e-05
SNAPIN,-0.311526943810513,1.93413327546303e-05,4.77905024368022e-05
DLL3,-0.311697177909305,0.189665287707034,0.237709745967568
STARD13-AS,-0.311730327580688,0.633475663154711,0.68286404915428
EEF1A1,-0.311766619979052,4.28429358463962e-10,1.96579674619678e-09
CTR9,-0.312148606709716,2.04506400895281e-06,5.75768927475264e-06
KRT20,-0.312374752727121,0.685650996236613,0.730530113065683
PCNXL2,-0.312443214653711,0.00248305212274353,0.0044874551986516
RRS1,-0.312536181803756,0.000445117365319585,0.000909299112412515
CRADD,-0.312538432084626,0.0117595025523391,0.0189301786638881
KALRN,-0.312626433570252,0.0900970139379198,0.121753780871154
KCTD1,-0.312626483605516,0.0007838746761334,0.00154242569824475
SLC38A9,-0.312654138542694,0.00950055765758996,0.015538030328375
LRRC1,-0.312739032600291,0.000474808350290201,0.000966100221911437
HNRNPA0,-0.31280200631661,3.49643260787386e-07,1.09578797621579e-06
TPI1P2,-0.312839734045673,0.246309994657635,0.300282946129579
EIF5AP4,-0.312901795009628,1.7279232726776e-07,5.64604382120707e-07
RPL18A,-0.313023982879201,3.97974185413337e-05,9.40702963568011e-05
RPS19P3,-0.31309559565292,0.000936050343408763,0.00181995684336037
FBXL4,-0.313335252014391,0.00243895429544441,0.00441460912484151
MTHFS,-0.313386614515516,0.0761629990653202,0.104584541116882
FENDRR,-0.313458040291655,1.87061886678476e-05,4.63132232188288e-05
COX17P1,-0.313518837269402,0.00211732724934188,0.00387487744794958
BTF3P10,-0.313588367101943,0.0138694400117854,0.02206937786559
SLC35B4,-0.313595630880219,5.79205161798751e-05,0.000133852768823374
GSS,-0.31359754526323,1.04912894689982e-06,3.0701311528213e-06
LASP1,-0.313614187211718,3.58898490083613e-08,1.2799751355106e-07
FAM213B,-0.313627180488719,0.0347685169384704,0.0512143854184155
FAM168A,-0.313740442326046,1.08555268173814e-05,2.7811039013382e-05
SLC8B1,-0.313827619913074,3.02201654240224e-06,8.31478363113272e-06
SLC39A8,-0.313915796000093,1.7712014220066e-05,4.40155361378121e-05
WASH5P,-0.314038846329487,0.0452285338335829,0.0650539754275597
PSMC1P5,-0.314142477039469,0.401007321035632,0.46114293788918
RPL13P12,-0.314192379248402,6.8812239401561e-08,2.37284462158426e-07
SKA1,-0.31434065027611,0.000674624330935399,0.00134219131938236
TTC4,-0.314393049727189,0.161482184517696,0.205890337600275
MTND1P23,-0.314456401284954,6.091077438539e-05,0.000140467088962497
ANKRD26,-0.314692943985282,0.000395769154074059,0.000816780588376959
PPP1R14BP2,-0.314705962436412,0.00339959045451389,0.00601667143587788
STK32C,-0.314922204392848,0.0338035555339204,0.0499248043466429
PHF11,-0.315150703790139,0.00732418621444466,0.0122426948909245
TPM3P9,-0.315205560946132,0.00330626528300112,0.00586207879990248
GPR108,-0.315470205499149,5.54160702325889e-06,1.47908451524415e-05
MAP4K4,-0.315891264912228,2.43555245918098e-05,5.93383356002812e-05
CEP55,-0.316215931695549,1.1432531033632e-06,3.32988769190238e-06
SLC39A4,-0.316660295085714,0.0023848698502314,0.00432553564311141
MYLIP,-0.316914539107528,0.0174224499657304,0.0271982261882305
PGK1,-0.316996440791643,3.58249236780892e-09,1.45659888200747e-08
LINC01137,-0.317008997866203,0.00337279175312849,0.00597434828880525
SFXN5,-0.317065551505434,0.00033305969351597,0.000694125748378694
COL6A2,-0.317111831911593,0.44995495189413,0.509524296336521
RAB11A,-0.317629456383338,1.50231720203334e-06,4.30573397070544e-06
ICAM3,-0.317693050929728,0.0189352347700592,0.0293704149171407
MT-RNR1,-0.317989427620546,1.80433257349494e-08,6.70972675674356e-08
MXRA8,-0.318066176216347,0.0209637263767817,0.0322298055110498
EMG1,-0.318138905488133,9.03126765092835e-06,2.34011909464761e-05
COX11,-0.318146883627592,6.36277917029655e-05,0.000146461007998008
MAP3K6,-0.318513736793052,4.59657056667623e-05,0.00010769438368537
SPATS2L,-0.318543338159166,3.89471642719153e-05,9.2282894444439e-05
ZC3H4,-0.318552963543849,4.54905638545961e-05,0.000106661608896963
ZFP64,-0.318557507882394,0.000185442552417814,0.000400495746461555
NOP9,-0.318658939162096,0.00014689816898701,0.000321423817043894
COG2,-0.318723237031947,3.08292458629098e-05,7.41031060604737e-05
RPL17,-0.318731390182609,0.00311468216137105,0.00554508034421947
PSMD5,-0.318909054348516,2.22506766606442e-06,6.23621220452762e-06
CCDC144B,-0.319025505750095,0.155778317746617,0.199518711253535
TIMM10,-0.319456063118733,2.05965074191756e-05,5.06702356492338e-05
KLHL36,-0.319473629419065,0.000494022198702566,0.00100333286906597
TOMM20,-0.319504284272718,6.76656211430881e-08,2.33676458563068e-07
ABHD17AP2,-0.31970115881332,0.0734315401981417,0.101146777489688
FKBP1C,-0.319779693519962,2.51564460982417e-05,6.119366253968e-05
MRPL1,-0.319851357993985,0.00197808087593166,0.00364195113756933
